,result,id,name,url,imdb,tmdb,premiere,type_id,type,country_id,country,genre_id,genre,company_id,company,key,note,set,region,streaming,from,to,ranking,ranking_last,value,value_last,value_total,countries,days
93,4.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,1.0,93.0,656.0,2020-12-04,2020-12-04,4.0,0.0,7.0,0.0,0.0,0.0,0.0
94,5.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-04,2020-12-04,5.0,4.0,6.0,0.0,0.0,0.0,0.0
95,6.0,99142.0,Alien Worlds,https://flixpatrol.com/title/alien-worlds,13464340,113178,2020.0,2.0,TV,89.0,United Kingdom,6841.0,Documentary,656.0,Netflix,80221410,80221410,1.0,93.0,656.0,2020-12-04,2020-12-04,6.0,0.0,5.0,0.0,0.0,0.0,0.0
96,7.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-04,2020-12-04,7.0,5.0,4.0,0.0,0.0,0.0,0.0
97,8.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,1.0,93.0,656.0,2020-12-04,2020-12-04,8.0,7.0,3.0,0.0,0.0,0.0,0.0
98,9.0,99577.0,The Beast,https://flixpatrol.com/title/the-beast-2020,11499506,654905,2020.0,1.0,Movie,93.0,Italy,246.0,Crime,656.0,Netflix,81319170,81319170,1.0,93.0,656.0,2020-12-04,2020-12-04,9.0,6.0,2.0,0.0,0.0,0.0,0.0
99,10.0,79168.0,My Hero Academia,https://flixpatrol.com/title/my-hero-academia,5626028,65930,2016.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,80135674,80135674,1.0,93.0,656.0,2020-12-04,2020-12-04,10.0,0.0,1.0,0.0,0.0,0.0,0.0
100,11.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-04,2020-12-04,1.0,0.0,10.0,0.0,0.0,0.0,0.0
101,12.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-04,2020-12-04,2.0,1.0,9.0,0.0,0.0,0.0,0.0
102,13.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,2.0,93.0,656.0,2020-12-04,2020-12-04,3.0,3.0,8.0,0.0,0.0,0.0,0.0
103,14.0,99577.0,The Beast,https://flixpatrol.com/title/the-beast-2020,11499506,654905,2020.0,1.0,Movie,93.0,Italy,246.0,Crime,656.0,Netflix,81319170,81319170,2.0,93.0,656.0,2020-12-04,2020-12-04,4.0,2.0,7.0,0.0,0.0,0.0,0.0
104,15.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-04,2020-12-04,5.0,0.0,6.0,0.0,0.0,0.0,0.0
105,16.0,68079.0,Vendetta,https://flixpatrol.com/title/vendetta-2015,3746298,332177,2015.0,1.0,Movie,4672.0,USA,81.0,Action,1365.0,WWE Studios,80053558,80053558,2.0,93.0,656.0,2020-12-04,2020-12-04,6.0,7.0,5.0,0.0,0.0,0.0,0.0
106,17.0,99229.0,Mosul,https://flixpatrol.com/title/mosul,9252468,618219,2020.0,1.0,Movie,4672.0,USA,94.0,War,656.0,Netflix,81041495,81041495,2.0,93.0,656.0,2020-12-04,2020-12-04,7.0,6.0,4.0,0.0,0.0,0.0,0.0
107,18.0,67174.0,Diego Maradona,https://flixpatrol.com/title/diego-maradona,5433114,536841,2019.0,1.0,Movie,89.0,United Kingdom,8722.0,Documentary,0.0,,81084856,81084856,2.0,93.0,656.0,2020-12-04,2020-12-04,8.0,5.0,3.0,0.0,0.0,0.0,0.0
108,19.0,57161.0,Life of the Party,https://flixpatrol.com/title/life-of-the-party-2018,5619332,399796,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,9149.0,New Line Cinema,80220612,80220612,2.0,93.0,656.0,2020-12-04,2020-12-04,9.0,4.0,2.0,0.0,0.0,0.0,0.0
109,20.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-04,2020-12-04,10.0,8.0,1.0,0.0,0.0,0.0,0.0
110,21.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-04,2020-12-04,1.0,1.0,10.0,0.0,0.0,0.0,0.0
111,22.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-04,2020-12-04,2.0,2.0,9.0,0.0,0.0,0.0,0.0
112,23.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-04,2020-12-04,3.0,3.0,8.0,0.0,0.0,0.0,0.0
113,24.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-04,2020-12-04,4.0,4.0,7.0,0.0,0.0,0.0,0.0
114,25.0,99142.0,Alien Worlds,https://flixpatrol.com/title/alien-worlds,13464340,113178,2020.0,2.0,TV,89.0,United Kingdom,6841.0,Documentary,656.0,Netflix,80221410,80221410,3.0,93.0,656.0,2020-12-04,2020-12-04,5.0,5.0,6.0,0.0,0.0,0.0,0.0
115,26.0,79168.0,My Hero Academia,https://flixpatrol.com/title/my-hero-academia,5626028,65930,2016.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,80135674,80135674,3.0,93.0,656.0,2020-12-04,2020-12-04,6.0,6.0,5.0,0.0,0.0,0.0,0.0
116,27.0,28682.0,iZombie,https://flixpatrol.com/title/izombie,3501584,60866,2015.0,2.0,TV,4672.0,USA,7181.0,Superhero,0.0,,80027159,80027159,3.0,93.0,656.0,2020-12-04,2020-12-04,7.0,9.0,4.0,0.0,0.0,0.0,0.0
117,28.0,28319.0,How to Get Away with Murder,https://flixpatrol.com/title/how-to-get-away-with-murder,3205802,61056,2014.0,2.0,TV,4672.0,USA,6827.0,Crime,10598.0,ABC,80024057,80024057,3.0,93.0,656.0,2020-12-04,2020-12-04,8.0,8.0,3.0,0.0,0.0,0.0,0.0
118,29.0,46996.0,Suburra: Blood on Rome,https://flixpatrol.com/title/suburra-blood-on-rome,7197684,73671,2017.0,2.0,TV,93.0,Italy,6827.0,Crime,656.0,Netflix,80081537,80081537,3.0,93.0,656.0,2020-12-04,2020-12-04,9.0,7.0,2.0,0.0,0.0,0.0,0.0
119,30.0,96770.0,Emily in Paris,https://flixpatrol.com/title/emily-in-paris,8962124,82596,2020.0,2.0,TV,4672.0,USA,88.0,Drama,656.0,Netflix,81037371,81037371,3.0,93.0,656.0,2020-12-04,2020-12-04,10.0,10.0,1.0,0.0,0.0,0.0,0.0
120,1.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-05,2020-12-05,1.0,1.0,10.0,0.0,0.0,0.0,0.0
121,2.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-05,2020-12-05,2.0,2.0,9.0,0.0,0.0,0.0,0.0
122,3.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,1.0,93.0,656.0,2020-12-05,2020-12-05,3.0,4.0,8.0,0.0,0.0,0.0,0.0
123,4.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-05,2020-12-05,4.0,3.0,7.0,0.0,0.0,0.0,0.0
124,5.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-05,2020-12-05,5.0,5.0,6.0,0.0,0.0,0.0,0.0
125,6.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,1.0,93.0,656.0,2020-12-05,2020-12-05,6.0,0.0,5.0,0.0,0.0,0.0,0.0
126,7.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,1.0,93.0,656.0,2020-12-05,2020-12-05,7.0,0.0,4.0,0.0,0.0,0.0,0.0
127,8.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,1.0,93.0,656.0,2020-12-05,2020-12-05,8.0,8.0,3.0,0.0,0.0,0.0,0.0
128,9.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-05,2020-12-05,9.0,7.0,2.0,0.0,0.0,0.0,0.0
129,10.0,99142.0,Alien Worlds,https://flixpatrol.com/title/alien-worlds,13464340,113178,2020.0,2.0,TV,89.0,United Kingdom,6841.0,Documentary,656.0,Netflix,80221410,80221410,1.0,93.0,656.0,2020-12-05,2020-12-05,10.0,6.0,1.0,0.0,0.0,0.0,0.0
130,11.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-05,2020-12-05,1.0,1.0,10.0,0.0,0.0,0.0,0.0
131,12.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,2.0,93.0,656.0,2020-12-05,2020-12-05,2.0,3.0,9.0,0.0,0.0,0.0,0.0
132,13.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-05,2020-12-05,3.0,2.0,8.0,0.0,0.0,0.0,0.0
133,14.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-05,2020-12-05,4.0,5.0,7.0,0.0,0.0,0.0,0.0
134,15.0,99577.0,The Beast,https://flixpatrol.com/title/the-beast-2020,11499506,654905,2020.0,1.0,Movie,93.0,Italy,246.0,Crime,656.0,Netflix,81319170,81319170,2.0,93.0,656.0,2020-12-05,2020-12-05,5.0,4.0,6.0,0.0,0.0,0.0,0.0
135,16.0,98045.0,Break,https://flixpatrol.com/title/break-2019,9805504,517024,2019.0,1.0,Movie,0.0,,0.0,,0.0,,81282791,81282791,2.0,93.0,656.0,2020-12-05,2020-12-05,6.0,0.0,5.0,0.0,0.0,0.0,0.0
136,17.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-05,2020-12-05,7.0,10.0,4.0,0.0,0.0,0.0,0.0
137,18.0,68079.0,Vendetta,https://flixpatrol.com/title/vendetta-2015,3746298,332177,2015.0,1.0,Movie,4672.0,USA,81.0,Action,1365.0,WWE Studios,80053558,80053558,2.0,93.0,656.0,2020-12-05,2020-12-05,8.0,6.0,3.0,0.0,0.0,0.0,0.0
138,19.0,99229.0,Mosul,https://flixpatrol.com/title/mosul,9252468,618219,2020.0,1.0,Movie,4672.0,USA,94.0,War,656.0,Netflix,81041495,81041495,2.0,93.0,656.0,2020-12-05,2020-12-05,9.0,7.0,2.0,0.0,0.0,0.0,0.0
139,20.0,67174.0,Diego Maradona,https://flixpatrol.com/title/diego-maradona,5433114,536841,2019.0,1.0,Movie,89.0,United Kingdom,8722.0,Documentary,0.0,,81084856,81084856,2.0,93.0,656.0,2020-12-05,2020-12-05,10.0,8.0,1.0,0.0,0.0,0.0,0.0
140,21.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-05,2020-12-05,1.0,1.0,10.0,0.0,0.0,0.0,0.0
141,22.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-05,2020-12-05,2.0,2.0,9.0,0.0,0.0,0.0,0.0
142,23.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-05,2020-12-05,3.0,3.0,8.0,0.0,0.0,0.0,0.0
143,24.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-05,2020-12-05,4.0,4.0,7.0,0.0,0.0,0.0,0.0
144,25.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,3.0,93.0,656.0,2020-12-05,2020-12-05,5.0,0.0,6.0,0.0,0.0,0.0,0.0
145,26.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,3.0,93.0,656.0,2020-12-05,2020-12-05,6.0,0.0,5.0,0.0,0.0,0.0,0.0
146,27.0,99142.0,Alien Worlds,https://flixpatrol.com/title/alien-worlds,13464340,113178,2020.0,2.0,TV,89.0,United Kingdom,6841.0,Documentary,656.0,Netflix,80221410,80221410,3.0,93.0,656.0,2020-12-05,2020-12-05,7.0,5.0,4.0,0.0,0.0,0.0,0.0
147,28.0,97081.0,The Barrier,https://flixpatrol.com/title/the-barrier,9460858,93522,2020.0,2.0,TV,90.0,Spain,9157.0,Science Fiction,8758.0,,81073507,81073507,3.0,93.0,656.0,2020-12-05,2020-12-05,8.0,0.0,3.0,0.0,0.0,0.0,0.0
148,29.0,79168.0,My Hero Academia,https://flixpatrol.com/title/my-hero-academia,5626028,65930,2016.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,80135674,80135674,3.0,93.0,656.0,2020-12-05,2020-12-05,9.0,6.0,2.0,0.0,0.0,0.0,0.0
149,30.0,28319.0,How to Get Away with Murder,https://flixpatrol.com/title/how-to-get-away-with-murder,3205802,61056,2014.0,2.0,TV,4672.0,USA,6827.0,Crime,10598.0,ABC,80024057,80024057,3.0,93.0,656.0,2020-12-05,2020-12-05,10.0,8.0,1.0,0.0,0.0,0.0,0.0
150,1.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,1.0,93.0,656.0,2020-12-06,2020-12-06,1.0,0.0,10.0,0.0,0.0,0.0,0.0
151,2.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-06,2020-12-06,2.0,1.0,9.0,0.0,0.0,0.0,0.0
152,3.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,1.0,93.0,656.0,2020-12-06,2020-12-06,3.0,3.0,8.0,0.0,0.0,0.0,0.0
153,4.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-06,2020-12-06,4.0,2.0,7.0,0.0,0.0,0.0,0.0
154,5.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-06,2020-12-06,5.0,4.0,6.0,0.0,0.0,0.0,0.0
155,6.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-06,2020-12-06,6.0,9.0,5.0,0.0,0.0,0.0,0.0
156,7.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,1.0,93.0,656.0,2020-12-06,2020-12-06,7.0,7.0,4.0,0.0,0.0,0.0,0.0
157,8.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-06,2020-12-06,8.0,5.0,3.0,0.0,0.0,0.0,0.0
158,9.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,1.0,93.0,656.0,2020-12-06,2020-12-06,9.0,0.0,2.0,0.0,0.0,0.0,0.0
159,10.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,1.0,93.0,656.0,2020-12-06,2020-12-06,10.0,8.0,1.0,0.0,0.0,0.0,0.0
160,11.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,2.0,93.0,656.0,2020-12-06,2020-12-06,1.0,0.0,10.0,0.0,0.0,0.0,0.0
161,12.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-06,2020-12-06,2.0,1.0,9.0,0.0,0.0,0.0,0.0
162,13.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-06,2020-12-06,3.0,3.0,8.0,0.0,0.0,0.0,0.0
163,14.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-06,2020-12-06,4.0,4.0,7.0,0.0,0.0,0.0,0.0
164,15.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,2.0,93.0,656.0,2020-12-06,2020-12-06,5.0,2.0,6.0,0.0,0.0,0.0,0.0
165,16.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-06,2020-12-06,6.0,7.0,5.0,0.0,0.0,0.0,0.0
166,17.0,99577.0,The Beast,https://flixpatrol.com/title/the-beast-2020,11499506,654905,2020.0,1.0,Movie,93.0,Italy,246.0,Crime,656.0,Netflix,81319170,81319170,2.0,93.0,656.0,2020-12-06,2020-12-06,7.0,5.0,4.0,0.0,0.0,0.0,0.0
167,18.0,772.0,How the Grinch Stole Christmas,https://flixpatrol.com/title/how-the-grinch-stole-christmas-2000,0170016,8871,2000.0,1.0,Movie,4672.0,USA,86.0,Fantasy,435.0,Universal Pictures,60000901,60000901,2.0,93.0,656.0,2020-12-06,2020-12-06,8.0,0.0,3.0,0.0,0.0,0.0,0.0
168,19.0,99576.0,Fierce,https://flixpatrol.com/title/fierce,11692986,768503,2020.0,1.0,Movie,119.0,Poland,241.0,Comedy,656.0,Netflix,81205993,81205993,2.0,93.0,656.0,2020-12-06,2020-12-06,9.0,0.0,2.0,0.0,0.0,0.0,0.0
169,20.0,75814.0,Break,https://flixpatrol.com/title/break-2018,7343574,525938,2018.0,1.0,Movie,91.0,France,88.0,Drama,4697.0,SND,81282791,81282791,2.0,93.0,656.0,2020-12-06,2020-12-06,10.0,0.0,1.0,0.0,0.0,0.0,0.0
170,21.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-06,2020-12-06,1.0,1.0,10.0,0.0,0.0,0.0,0.0
171,22.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-06,2020-12-06,2.0,2.0,9.0,0.0,0.0,0.0,0.0
172,23.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-06,2020-12-06,3.0,3.0,8.0,0.0,0.0,0.0,0.0
173,24.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,3.0,93.0,656.0,2020-12-06,2020-12-06,4.0,6.0,7.0,0.0,0.0,0.0,0.0
174,25.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-06,2020-12-06,5.0,4.0,6.0,0.0,0.0,0.0,0.0
175,26.0,99142.0,Alien Worlds,https://flixpatrol.com/title/alien-worlds,13464340,113178,2020.0,2.0,TV,89.0,United Kingdom,6841.0,Documentary,656.0,Netflix,80221410,80221410,3.0,93.0,656.0,2020-12-06,2020-12-06,6.0,7.0,5.0,0.0,0.0,0.0,0.0
176,27.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,3.0,93.0,656.0,2020-12-06,2020-12-06,7.0,5.0,4.0,0.0,0.0,0.0,0.0
177,28.0,79168.0,My Hero Academia,https://flixpatrol.com/title/my-hero-academia,5626028,65930,2016.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,80135674,80135674,3.0,93.0,656.0,2020-12-06,2020-12-06,8.0,9.0,3.0,0.0,0.0,0.0,0.0
178,29.0,97081.0,The Barrier,https://flixpatrol.com/title/the-barrier,9460858,93522,2020.0,2.0,TV,90.0,Spain,9157.0,Science Fiction,8758.0,,81073507,81073507,3.0,93.0,656.0,2020-12-06,2020-12-06,9.0,8.0,2.0,0.0,0.0,0.0,0.0
179,30.0,29113.0,Agents of S.H.I.E.L.D.,https://flixpatrol.com/title/agents-of-shield,2364582,1403,2013.0,2.0,TV,4672.0,USA,7181.0,Superhero,10598.0,ABC,70279852,70279852,3.0,93.0,656.0,2020-12-06,2020-12-06,10.0,0.0,1.0,0.0,0.0,0.0,0.0
180,1.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,1.0,93.0,656.0,2020-12-07,2020-12-07,1.0,1.0,10.0,0.0,0.0,0.0,0.0
181,2.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-07,2020-12-07,2.0,2.0,9.0,0.0,0.0,0.0,0.0
182,3.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,1.0,93.0,656.0,2020-12-07,2020-12-07,3.0,3.0,8.0,0.0,0.0,0.0,0.0
183,4.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-07,2020-12-07,4.0,4.0,7.0,0.0,0.0,0.0,0.0
184,5.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-07,2020-12-07,5.0,6.0,6.0,0.0,0.0,0.0,0.0
185,6.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-07,2020-12-07,6.0,5.0,5.0,0.0,0.0,0.0,0.0
